User Id,Datetime,Date,Time,Amount,Slot
220,01-10-2022 1:15,1/10/2022,1:14:00 AM,5500,S1
972,01-10-2022 1:17,1/10/2022,1:15:00 AM,1000,S1
421,01-10-2022 1:19,1/10/2022,1:17:00 AM,10000,S1
539,01-10-2022 1:19,1/10/2022,1:19:00 AM,1350,S1
514,01-10-2022 1:19,1/10/2022,1:19:00 AM,1000,S1
114,01-10-2022 1:20,1/10/2022,1:19:00 AM,10000,S1
909,01-10-2022 1:21,1/10/2022,1:20:00 AM,700,S1
881,01-10-2022 1:24,1/10/2022,1:21:00 AM,6000,S1
390,01-10-2022 1:25,1/10/2022,1:24:00 AM,3300,S1
9,01-10-2022 1:27,1/10/2022,1:25:00 AM,1693,S1
972,01-10-2022 1:27,1/10/2022,1:27:00 AM,65,S1
352,01-10-2022 1:29,1/10/2022,1:27:00 AM,5000,S1
145,01-10-2022 1:30,1/10/2022,1:29:00 AM,1000,S1
449,01-10-2022 1:32,1/10/2022,1:30:00 AM,10203,S1
9,01-10-2022 1:33,1/10/2022,1:32:00 AM,1752,S1
980,01-10-2022 1:34,1/10/2022,1:33:00 AM,300,S1
199,01-10-2022 1:37,1/10/2022,1:34:00 AM,2000,S1
637,01-10-2022 1:37,1/10/2022,1:37:00 AM,3500,S1
628,01-10-2022 1:38,1/10/2022,1:37:00 AM,1000,S1
393,01-10-2022 1:41,1/10/2022,1:38:00 AM,200,S1
445,01-10-2022 1:41,1/10/2022,1:41:00 AM,2000,S1
628,01-10-2022 1:43,1/10/2022,1:41:00 AM,1000,S1
367,01-10-2022 1:50,1/10/2022,1:43:00 AM,1000,S1
586,01-10-2022 1:52,1/10/2022,1:50:00 AM,500,S1
708,01-10-2022 1:53,1/10/2022,1:52:00 AM,12000,S1
450,01-10-2022 1:57,1/10/2022,1:53:00 AM,1000,S1
424,01-10-2022 2:00,1/10/2022,1:57:00 AM,2000,S1
831,01-10-2022 2:01,1/10/2022,2:00:00 AM,500,S1
352,01-10-2022 2:01,1/10/2022,2:01:00 AM,550,S1
139,01-10-2022 2:03,1/10/2022,2:01:00 AM,500,S1
532,01-10-2022 2:08,1/10/2022,2:03:00 AM,500,S1
440,01-10-2022 2:10,1/10/2022,2:08:00 AM,2000,S1
135,01-10-2022 2:30,1/10/2022,2:10:00 AM,1000,S1
514,01-10-2022 2:32,1/10/2022,2:30:00 AM,2000,S1
317,01-10-2022 2:36,1/10/2022,2:32:00 AM,2000,S1
599,01-10-2022 2:37,1/10/2022,2:36:00 AM,4000,S1
508,01-10-2022 2:45,1/10/2022,2:37:00 AM,10000,S1
618,01-10-2022 2:52,1/10/2022,2:45:00 AM,2000,S1
604,01-10-2022 2:52,1/10/2022,2:52:00 AM,2000,S1
557,01-10-2022 3:02,1/10/2022,2:52:00 AM,5000,S1
421,01-10-2022 3:03,1/10/2022,3:02:00 AM,8000,S1
367,01-10-2022 3:08,1/10/2022,3:03:00 AM,1000,S1
515,01-10-2022 3:09,1/10/2022,3:08:00 AM,40000,S1
97,01-10-2022 3:19,1/10/2022,3:09:00 AM,500,S1
695,01-10-2022 3:19,1/10/2022,3:19:00 AM,1000,S1
390,01-10-2022 3:23,1/10/2022,3:19:00 AM,200,S1
599,01-10-2022 3:27,1/10/2022,3:23:00 AM,10000,S1
850,01-10-2022 3:27,1/10/2022,3:27:00 AM,5000,S1
871,01-10-2022 3:29,1/10/2022,3:27:00 AM,2900,S1
638,01-10-2022 3:30,1/10/2022,3:29:00 AM,200,S1
139,01-10-2022 3:32,1/10/2022,3:30:00 AM,500,S1
548,01-10-2022 3:33,1/10/2022,3:32:00 AM,100,S1
783,01-10-2022 3:38,1/10/2022,3:33:00 AM,1000,S1
181,01-10-2022 3:40,1/10/2022,3:38:00 AM,20000,S1
978,01-10-2022 3:41,1/10/2022,3:40:00 AM,250,S1
565,01-10-2022 3:42,1/10/2022,3:41:00 AM,2000,S1
383,01-10-2022 3:43,1/10/2022,3:42:00 AM,500,S1
366,01-10-2022 3:44,1/10/2022,3:43:00 AM,1000,S1
654,01-10-2022 3:45,1/10/2022,3:44:00 AM,1999,S1
959,01-10-2022 3:48,1/10/2022,3:45:00 AM,10000,S1
618,01-10-2022 3:50,1/10/2022,3:48:00 AM,2000,S1
860,01-10-2022 3:50,1/10/2022,3:50:00 AM,1000,S1
763,01-10-2022 3:52,1/10/2022,3:50:00 AM,50,S1
628,01-10-2022 3:53,1/10/2022,3:52:00 AM,2000,S1
607,01-10-2022 3:53,1/10/2022,3:53:00 AM,300,S1
525,01-10-2022 3:54,1/10/2022,3:53:00 AM,200,S1
658,01-10-2022 3:55,1/10/2022,3:54:00 AM,1985,S1
614,01-10-2022 3:57,1/10/2022,3:55:00 AM,700,S1
720,01-10-2022 3:59,1/10/2022,3:57:00 AM,100,S1
431,01-10-2022 4:03,1/10/2022,3:59:00 AM,150,S1
390,01-10-2022 4:04,1/10/2022,4:03:00 AM,3000,S1
844,01-10-2022 4:05,1/10/2022,4:04:00 AM,500,S1
259,01-10-2022 4:05,1/10/2022,4:05:00 AM,2500,S1
795,01-10-2022 4:14,1/10/2022,4:05:00 AM,1000,S1
777,01-10-2022 4:16,1/10/2022,4:14:00 AM,5000,S1
802,01-10-2022 4:17,1/10/2022,4:16:00 AM,5000,S1
526,01-10-2022 4:18,1/10/2022,4:17:00 AM,5000,S1
673,01-10-2022 4:24,1/10/2022,4:18:00 AM,450,S1
285,01-10-2022 4:25,1/10/2022,4:24:00 AM,10000,S1
931,01-10-2022 4:26,1/10/2022,4:25:00 AM,2000,S1
264,01-10-2022 4:31,1/10/2022,4:26:00 AM,500,S1
560,01-10-2022 4:31,1/10/2022,4:31:00 AM,4000,S1
114,01-10-2022 4:31,1/10/2022,4:31:00 AM,5000,S1
422,01-10-2022 4:33,1/10/2022,4:31:00 AM,2750,S1
613,01-10-2022 4:36,1/10/2022,4:33:00 AM,200,S1
548,01-10-2022 4:36,1/10/2022,4:36:00 AM,100,S1
714,01-10-2022 4:37,1/10/2022,4:36:00 AM,1100,S1
607,01-10-2022 4:38,1/10/2022,4:37:00 AM,1000,S1
972,01-10-2022 4:38,1/10/2022,4:38:00 AM,1060,S1
750,01-10-2022 4:40,1/10/2022,4:38:00 AM,2000,S1
557,01-10-2022 4:40,1/10/2022,4:40:00 AM,5000,S1
85,01-10-2022 4:43,1/10/2022,4:40:00 AM,1500,S1
950,01-10-2022 4:53,1/10/2022,4:43:00 AM,10000,S1
168,01-10-2022 4:54,1/10/2022,4:53:00 AM,1800,S1
599,01-10-2022 4:58,1/10/2022,4:54:00 AM,2000,S1
466,01-10-2022 5:00,1/10/2022,4:58:00 AM,550,S1
539,01-10-2022 5:02,1/10/2022,5:00:00 AM,400,S1
821,01-10-2022 5:11,1/10/2022,5:02:00 AM,4000,S1
931,01-10-2022 5:16,1/10/2022,5:11:00 AM,2200,S1
306,01-10-2022 5:19,1/10/2022,5:16:00 AM,10000,S1
716,01-10-2022 5:19,1/10/2022,5:19:00 AM,500,S1
380,01-10-2022 5:25,1/10/2022,5:19:00 AM,2000,S1
335,01-10-2022 5:30,1/10/2022,5:25:00 AM,5000,S1
367,01-10-2022 5:30,1/10/2022,5:30:00 AM,500,S1
920,01-10-2022 5:32,1/10/2022,5:30:00 AM,12000,S1
667,01-10-2022 5:32,1/10/2022,5:32:00 AM,2000,S1
400,01-10-2022 5:32,1/10/2022,5:32:00 AM,11000,S1
557,01-10-2022 5:33,1/10/2022,5:32:00 AM,5000,S1
783,01-10-2022 5:34,1/10/2022,5:33:00 AM,130,S1
466,01-10-2022 5:41,1/10/2022,5:34:00 AM,5000,S1
744,01-10-2022 5:42,1/10/2022,5:41:00 AM,4000,S1
467,01-10-2022 5:48,1/10/2022,5:42:00 AM,35000,S1
837,01-10-2022 5:50,1/10/2022,5:48:00 AM,100,S1
342,01-10-2022 5:51,1/10/2022,5:50:00 AM,1000,S1
424,01-10-2022 5:51,1/10/2022,5:51:00 AM,2500,S1
502,01-10-2022 6:00,1/10/2022,5:51:00 AM,1650,S1
153,01-10-2022 6:01,1/10/2022,6:00:00 AM,1000,S1
599,01-10-2022 6:02,1/10/2022,6:01:00 AM,2000,S1
695,01-10-2022 6:04,1/10/2022,6:02:00 AM,500,S1
893,01-10-2022 6:05,1/10/2022,6:04:00 AM,500,S1
139,01-10-2022 6:05,1/10/2022,6:05:00 AM,1000,S1
909,01-10-2022 6:06,1/10/2022,6:05:00 AM,1000,S1
49,01-10-2022 6:06,1/10/2022,6:06:00 AM,1000,S1
439,01-10-2022 6:09,1/10/2022,6:06:00 AM,7500,S1
959,01-10-2022 6:12,1/10/2022,6:09:00 AM,8000,S1
934,01-10-2022 6:15,1/10/2022,6:12:00 AM,3000,S1
450,01-10-2022 6:25,1/10/2022,6:15:00 AM,1000,S1
25,01-10-2022 6:29,1/10/2022,6:25:00 AM,2000,S1
912,01-10-2022 6:34,1/10/2022,6:29:00 AM,50,S1
980,01-10-2022 6:37,1/10/2022,6:34:00 AM,300,S1
900,01-10-2022 6:39,1/10/2022,6:37:00 AM,250,S1
379,01-10-2022 6:44,1/10/2022,6:39:00 AM,200,S1
862,01-10-2022 6:44,1/10/2022,6:44:00 AM,5000,S1
974,01-10-2022 6:48,1/10/2022,6:44:00 AM,5000,S1
963,01-10-2022 6:52,1/10/2022,6:48:00 AM,550,S1
972,01-10-2022 6:52,1/10/2022,6:52:00 AM,250,S1
548,01-10-2022 6:52,1/10/2022,6:52:00 AM,200,S1
548,01-10-2022 6:54,1/10/2022,6:52:00 AM,200,S1
873,01-10-2022 6:59,1/10/2022,6:54:00 AM,1000,S1
633,01-10-2022 7:00,1/10/2022,6:59:00 AM,3000,S1
670,01-10-2022 7:11,1/10/2022,7:00:00 AM,2000,S1
907,01-10-2022 7:14,1/10/2022,7:11:00 AM,250,S1
569,01-10-2022 7:15,1/10/2022,7:14:00 AM,45000,S1
421,01-10-2022 7:15,1/10/2022,7:15:00 AM,5000,S1
501,01-10-2022 7:17,1/10/2022,7:15:00 AM,1000,S1
193,01-10-2022 7:18,1/10/2022,7:17:00 AM,3000,S1
366,01-10-2022 7:19,1/10/2022,7:18:00 AM,500,S1
370,01-10-2022 7:22,1/10/2022,7:19:00 AM,20000,S1
795,01-10-2022 7:23,1/10/2022,7:22:00 AM,200,S1
614,01-10-2022 7:29,1/10/2022,7:23:00 AM,2000,S1
677,01-10-2022 7:30,1/10/2022,7:29:00 AM,6000,S1
972,01-10-2022 7:34,1/10/2022,7:30:00 AM,100,S1
12,01-10-2022 7:34,1/10/2022,7:34:00 AM,4001,S1
780,01-10-2022 7:36,1/10/2022,7:34:00 AM,500,S1
601,01-10-2022 7:37,1/10/2022,7:36:00 AM,12500,S1
708,01-10-2022 7:43,1/10/2022,7:37:00 AM,4000,S1
390,01-10-2022 7:50,1/10/2022,7:43:00 AM,192,S1
844,01-10-2022 7:52,1/10/2022,7:50:00 AM,500,S1
153,01-10-2022 7:52,1/10/2022,7:52:00 AM,3000,S1
122,01-10-2022 7:53,1/10/2022,7:52:00 AM,1000,S1
571,01-10-2022 7:53,1/10/2022,7:53:00 AM,250,S1
187,01-10-2022 7:56,1/10/2022,7:53:00 AM,2500,S1
632,01-10-2022 7:57,1/10/2022,7:56:00 AM,500,S1
915,01-10-2022 8:01,1/10/2022,7:57:00 AM,18000,S1
599,01-10-2022 8:05,1/10/2022,8:01:00 AM,4000,S1
558,01-10-2022 8:11,1/10/2022,8:05:00 AM,1100,S1
239,01-10-2022 8:11,1/10/2022,8:11:00 AM,2000,S1
719,01-10-2022 8:18,1/10/2022,8:11:00 AM,300,S1
399,01-10-2022 8:22,1/10/2022,8:18:00 AM,3000,S1
731,01-10-2022 8:25,1/10/2022,8:22:00 AM,4000,S1
947,01-10-2022 8:26,1/10/2022,8:25:00 AM,10200,S1
614,01-10-2022 8:26,1/10/2022,8:26:00 AM,700,S1
973,01-10-2022 8:27,1/10/2022,8:26:00 AM,1300,S1
44,01-10-2022 8:30,1/10/2022,8:27:00 AM,200,S1
420,01-10-2022 8:35,1/10/2022,8:30:00 AM,500,S1
699,01-10-2022 8:38,1/10/2022,8:35:00 AM,8000,S1
885,01-10-2022 8:42,1/10/2022,8:38:00 AM,300,S1
871,01-10-2022 8:42,1/10/2022,8:42:00 AM,2000,S1
316,01-10-2022 8:45,1/10/2022,8:42:00 AM,727,S1
565,01-10-2022 8:46,1/10/2022,8:45:00 AM,8000,S1
950,01-10-2022 8:47,1/10/2022,8:46:00 AM,20000,S1
182,01-10-2022 8:53,1/10/2022,8:47:00 AM,65000,S1
539,01-10-2022 8:54,1/10/2022,8:53:00 AM,2750,S1
740,01-10-2022 8:57,1/10/2022,8:54:00 AM,20000,S1
181,01-10-2022 8:58,1/10/2022,8:57:00 AM,50000,S1
71,01-10-2022 9:00,1/10/2022,8:58:00 AM,1000,S1
168,01-10-2022 9:01,1/10/2022,9:00:00 AM,2000,S1
247,01-10-2022 9:01,1/10/2022,9:01:00 AM,5000,S1
561,01-10-2022 9:03,1/10/2022,9:01:00 AM,500,S1
90,01-10-2022 9:05,1/10/2022,9:03:00 AM,400,S1
860,01-10-2022 9:07,1/10/2022,9:05:00 AM,220,S1
5,01-10-2022 9:07,1/10/2022,9:07:00 AM,500,S1
208,01-10-2022 9:11,1/10/2022,9:07:00 AM,160000,S1
541,01-10-2022 9:12,1/10/2022,9:11:00 AM,38,S1
149,01-10-2022 9:16,1/10/2022,9:12:00 AM,4000,S1
133,01-10-2022 9:21,1/10/2022,9:16:00 AM,91,S1
390,01-10-2022 9:28,1/10/2022,9:21:00 AM,200,S1
978,01-10-2022 9:30,1/10/2022,9:28:00 AM,25004,S1
689,01-10-2022 9:30,1/10/2022,9:30:00 AM,1000,S1
613,01-10-2022 9:31,1/10/2022,9:30:00 AM,1000,S1
978,01-10-2022 9:35,1/10/2022,9:31:00 AM,10001,S1
161,01-10-2022 9:36,1/10/2022,9:35:00 AM,6000,S1
518,01-10-2022 9:37,1/10/2022,9:36:00 AM,100,S1
443,01-10-2022 9:43,1/10/2022,9:37:00 AM,1000,S1
807,01-10-2022 9:47,1/10/2022,9:43:00 AM,500,S1
193,01-10-2022 9:50,1/10/2022,9:47:00 AM,4000,S1
44,01-10-2022 9:50,1/10/2022,9:50:00 AM,400,S1
85,01-10-2022 9:52,1/10/2022,9:50:00 AM,1500,S1
183,01-10-2022 9:54,1/10/2022,9:52:00 AM,20000,S1
255,01-10-2022 9:54,1/10/2022,9:54:00 AM,500,S1
218,01-10-2022 9:54,1/10/2022,9:54:00 AM,2000,S1
967,01-10-2022 10:01,1/10/2022,9:54:00 AM,2500,S1
614,01-10-2022 10:03,1/10/2022,10:01:00 AM,600,S1
380,01-10-2022 10:09,1/10/2022,10:03:00 AM,2000,S1
987,01-10-2022 10:11,1/10/2022,10:09:00 AM,2000,S1
695,01-10-2022 10:12,1/10/2022,10:11:00 AM,500,S1
695,01-10-2022 10:13,1/10/2022,10:12:00 AM,500,S1
248,01-10-2022 10:14,1/10/2022,10:13:00 AM,500,S1
341,01-10-2022 10:15,1/10/2022,10:14:00 AM,5000,S1
373,01-10-2022 10:15,1/10/2022,10:15:00 AM,10000,S1
294,01-10-2022 10:16,1/10/2022,10:15:00 AM,7700,S1
637,01-10-2022 10:17,1/10/2022,10:16:00 AM,250,S1
972,01-10-2022 10:17,1/10/2022,10:17:00 AM,50,S1
605,01-10-2022 10:24,1/10/2022,10:17:00 AM,4000,S1
39,01-10-2022 10:25,1/10/2022,10:24:00 AM,2000,S1
667,01-10-2022 10:26,1/10/2022,10:25:00 AM,1500,S1
663,01-10-2022 10:29,1/10/2022,10:26:00 AM,5000,S1
731,01-10-2022 10:30,1/10/2022,10:29:00 AM,4000,S1
125,01-10-2022 10:36,1/10/2022,10:30:00 AM,300,S1
660,01-10-2022 10:36,1/10/2022,10:36:00 AM,510,S1
70,01-10-2022 10:37,1/10/2022,10:36:00 AM,15000,S1
613,01-10-2022 10:39,1/10/2022,10:37:00 AM,500,S1
795,01-10-2022 10:39,1/10/2022,10:39:00 AM,100,S1
915,01-10-2022 10:40,1/10/2022,10:39:00 AM,12000,S1
248,01-10-2022 10:42,1/10/2022,10:40:00 AM,300,S1
176,01-10-2022 10:46,1/10/2022,10:42:00 AM,1000,S1
853,01-10-2022 10:52,1/10/2022,10:46:00 AM,2222,S1
458,01-10-2022 10:52,1/10/2022,10:52:00 AM,500,S1
448,01-10-2022 10:54,1/10/2022,10:52:00 AM,5000,S1
587,01-10-2022 10:58,1/10/2022,10:54:00 AM,3000,S1
658,01-10-2022 10:59,1/10/2022,10:58:00 AM,1000,S1
31,01-10-2022 11:00,1/10/2022,10:59:00 AM,100,S1
60,01-10-2022 11:01,1/10/2022,11:00:00 AM,2000,S1
400,01-10-2022 11:04,1/10/2022,11:01:00 AM,5000,S1
587,01-10-2022 11:07,1/10/2022,11:04:00 AM,12000,S1
17,01-10-2022 11:07,1/10/2022,11:07:00 AM,500,S1
548,01-10-2022 11:08,1/10/2022,11:07:00 AM,1000,S1
526,01-10-2022 11:09,1/10/2022,11:08:00 AM,850,S1
222,01-10-2022 11:12,1/10/2022,11:09:00 AM,150000,S1
529,01-10-2022 11:18,1/10/2022,11:12:00 AM,5000,S1
798,01-10-2022 11:18,1/10/2022,11:18:00 AM,3000,S1
744,01-10-2022 11:19,1/10/2022,11:18:00 AM,2000,S1
12,01-10-2022 11:22,1/10/2022,11:19:00 AM,4000,S1
518,01-10-2022 11:25,1/10/2022,11:22:00 AM,100,S1
327,01-10-2022 11:25,1/10/2022,11:25:00 AM,75,S1
5,01-10-2022 11:25,1/10/2022,11:25:00 AM,500,S1
907,01-10-2022 11:26,1/10/2022,11:25:00 AM,200,S1
314,01-10-2022 11:27,1/10/2022,11:26:00 AM,1000,S1
837,01-10-2022 11:29,1/10/2022,11:27:00 AM,500,S1
97,01-10-2022 11:34,1/10/2022,11:29:00 AM,1000,S1
740,01-10-2022 11:36,1/10/2022,11:34:00 AM,10000,S1
599,01-10-2022 11:36,1/10/2022,11:36:00 AM,4000,S1
844,01-10-2022 11:39,1/10/2022,11:36:00 AM,500,S1
695,01-10-2022 11:41,1/10/2022,11:39:00 AM,1000,S1
218,01-10-2022 11:42,1/10/2022,11:41:00 AM,2000,S1
428,01-10-2022 11:55,1/10/2022,11:42:00 AM,1000,S1
505,01-10-2022 12:04,1/10/2022,11:55:00 AM,10000,S1
190,01-10-2022 12:05,1/10/2022,12:04:00 PM,800,S1
856,01-10-2022 12:07,1/10/2022,12:05:00 PM,5000,S1
740,01-10-2022 12:08,1/10/2022,12:07:00 PM,20000,S1
450,01-10-2022 12:10,1/10/2022,12:08:00 PM,500,S1
44,01-10-2022 12:13,1/10/2022,12:10:00 PM,500,S1
948,01-10-2022 12:14,1/10/2022,12:13:00 PM,1000,S1
560,01-10-2022 12:18,1/10/2022,12:14:00 PM,6000,S1
926,01-10-2022 12:18,1/10/2022,12:18:00 PM,200,S1
455,01-10-2022 12:27,1/10/2022,12:18:00 PM,5000,S1
931,01-10-2022 12:29,1/10/2022,12:27:00 PM,1050,S1
22,01-10-2022 12:32,1/10/2022,12:29:00 PM,1000,S1
424,01-10-2022 12:33,1/10/2022,12:32:00 PM,2000,S1
539,01-10-2022 12:33,1/10/2022,12:33:00 PM,1100,S1
950,01-10-2022 12:33,1/10/2022,12:33:00 PM,12000,S1
985,01-10-2022 12:38,1/10/2022,12:33:00 PM,2000,S1
607,01-10-2022 12:39,1/10/2022,12:38:00 PM,1000,S1
586,01-10-2022 12:39,1/10/2022,12:39:00 PM,1000,S1
566,01-10-2022 12:40,1/10/2022,12:39:00 PM,20000,S1
259,01-10-2022 12:40,1/10/2022,12:40:00 PM,4500,S1
259,01-10-2022 12:40,1/10/2022,12:40:00 PM,15500,S1
305,01-10-2022 12:41,1/10/2022,12:40:00 PM,1500,S1
945,01-10-2022 12:42,1/10/2022,12:41:00 PM,2000,S1
306,01-10-2022 12:42,1/10/2022,12:42:00 PM,20000,S1
667,01-10-2022 12:48,1/10/2022,12:42:00 PM,1000,S1
72,01-10-2022 12:51,1/10/2022,12:48:00 PM,600,S1
72,01-10-2022 12:54,1/10/2022,12:51:00 PM,1000,S1
296,01-10-2022 12:58,1/10/2022,12:54:00 PM,1000,S1
779,01-10-2022 13:02,1/10/2022,12:58:00 PM,5100,S1
654,01-10-2022 13:12,1/10/2022,1:02:00 PM,999,S1
795,01-10-2022 13:19,1/10/2022,1:12:00 PM,2000,S1
526,01-10-2022 13:19,1/10/2022,1:19:00 PM,10000,S1
682,01-10-2022 13:26,1/10/2022,1:19:00 PM,2000,S1
408,01-10-2022 13:27,1/10/2022,1:26:00 PM,700,S1
106,01-10-2022 13:27,1/10/2022,1:27:00 PM,2200,S1
299,01-10-2022 13:27,1/10/2022,1:27:00 PM,30000,S1
586,01-10-2022 13:30,1/10/2022,1:27:00 PM,2000,S1
987,01-10-2022 13:31,1/10/2022,1:30:00 PM,4000,S1
896,01-10-2022 13:32,1/10/2022,1:31:00 PM,10000,S1
871,01-10-2022 13:46,1/10/2022,1:32:00 PM,8000,S1
294,01-10-2022 13:50,1/10/2022,1:46:00 PM,10000,S1
82,01-10-2022 13:50,1/10/2022,1:50:00 PM,25000,S1
18,01-10-2022 13:57,1/10/2022,1:50:00 PM,200,S1
426,01-10-2022 13:58,1/10/2022,1:57:00 PM,2500,S1
5,01-10-2022 13:59,1/10/2022,1:58:00 PM,1000,S1
663,01-10-2022 14:03,1/10/2022,1:59:00 PM,10000,S1
963,01-10-2022 14:04,1/10/2022,2:03:00 PM,2000,S1
909,01-10-2022 14:07,1/10/2022,2:04:00 PM,1000,S1
280,01-10-2022 14:13,1/10/2022,2:07:00 PM,500,S1
525,01-10-2022 14:14,1/10/2022,2:13:00 PM,500,S1
871,01-10-2022 14:16,1/10/2022,2:14:00 PM,5000,S1
681,01-10-2022 14:18,1/10/2022,2:16:00 PM,10000,S1
844,01-10-2022 14:18,1/10/2022,2:18:00 PM,500,S1
639,01-10-2022 14:22,1/10/2022,2:18:00 PM,2000,S1
80,01-10-2022 14:23,1/10/2022,2:22:00 PM,5500,S1
351,01-10-2022 14:25,1/10/2022,2:23:00 PM,100,S1
220,01-10-2022 14:25,1/10/2022,2:25:00 PM,2500,S1
850,01-10-2022 14:28,1/10/2022,2:25:00 PM,500,S1
628,01-10-2022 14:28,1/10/2022,2:28:00 PM,2000,S1
348,01-10-2022 14:29,1/10/2022,2:28:00 PM,4000,S1
85,01-10-2022 14:35,1/10/2022,2:29:00 PM,2000,S1
763,01-10-2022 14:35,1/10/2022,2:35:00 PM,2000,S1
777,01-10-2022 14:38,1/10/2022,2:35:00 PM,1000,S1
338,01-10-2022 14:39,1/10/2022,2:38:00 PM,2000,S1
342,01-10-2022 14:43,1/10/2022,2:39:00 PM,2000,S1
673,01-10-2022 14:55,1/10/2022,2:43:00 PM,550,S1
871,01-10-2022 14:57,1/10/2022,2:55:00 PM,8000,S1
426,01-10-2022 15:02,1/10/2022,2:57:00 PM,5000,S1
829,01-10-2022 15:04,1/10/2022,3:02:00 PM,1000,S1
106,01-10-2022 15:09,1/10/2022,3:04:00 PM,899,S1
139,01-10-2022 15:14,1/10/2022,3:09:00 PM,373,S1
157,01-10-2022 15:15,1/10/2022,3:14:00 PM,2000,S1
53,01-10-2022 15:17,1/10/2022,3:15:00 PM,7500,S1
254,01-10-2022 15:17,1/10/2022,3:17:00 PM,1800,S1
185,01-10-2022 15:18,1/10/2022,3:17:00 PM,2000,S1
519,01-10-2022 15:21,1/10/2022,3:18:00 PM,2005,S1
351,01-10-2022 15:22,1/10/2022,3:21:00 PM,400,S1
378,01-10-2022 15:25,1/10/2022,3:22:00 PM,2750,S1
784,01-10-2022 15:31,1/10/2022,3:25:00 PM,2000,S1
913,01-10-2022 15:33,1/10/2022,3:31:00 PM,12000,S1
926,01-10-2022 15:33,1/10/2022,3:33:00 PM,500,S1
614,01-10-2022 15:35,1/10/2022,3:33:00 PM,1200,S1
633,01-10-2022 15:35,1/10/2022,3:35:00 PM,1000,S1
193,01-10-2022 15:39,1/10/2022,3:35:00 PM,1000,S1
536,01-10-2022 15:44,1/10/2022,3:39:00 PM,50,S1
744,01-10-2022 15:49,1/10/2022,3:44:00 PM,500,S1
445,01-10-2022 15:51,1/10/2022,3:49:00 PM,2000,S1
850,01-10-2022 15:53,1/10/2022,3:51:00 PM,5000,S1
690,01-10-2022 16:01,1/10/2022,3:53:00 PM,50,S1
656,01-10-2022 16:01,1/10/2022,4:01:00 PM,1000,S1
690,01-10-2022 16:09,1/10/2022,4:01:00 PM,500,S1
393,01-10-2022 16:10,1/10/2022,4:09:00 PM,300,S1
649,01-10-2022 16:12,1/10/2022,4:10:00 PM,5000,S1
289,01-10-2022 16:16,1/10/2022,4:12:00 PM,1000,S1
798,01-10-2022 16:20,1/10/2022,4:16:00 PM,7000,S1
187,01-10-2022 16:22,1/10/2022,4:20:00 PM,5000,S1
654,01-10-2022 16:22,1/10/2022,4:22:00 PM,2100,S1
71,01-10-2022 16:25,1/10/2022,4:22:00 PM,1000,S1
873,01-10-2022 16:25,1/10/2022,4:25:00 PM,1000,S1
158,01-10-2022 16:39,1/10/2022,4:25:00 PM,2000,S1
